Transaction ID,Bank,Year,Amount Involved,Fraudulent,Time,Category,Day,Frequency
TXN00375,South Indian Bank Limited,2021-22,40.47,1,20:00-00:00,Medium,Weekend,Medium
TXN00355,Kotak Mahindra Bank Limited,2021-22,18.82,0,16:00-20:00,Medium,Weekend,Low
TXN00138,CSB Bank Limited,2023-24,19.02427441079737,1,04:00-08:00,Medium,Weekday,High
TXN00150,IndusInd Bank Limited,2023-24,33.967253625214376,1,00:00-04:00,Medium,Weekend,High
TXN00234,Nainital Bank Limited,2022-23,21.47,0,08:00-12:00,Medium,Weekday,High
TXN00151,HDFC Bank Limited,2023-24,35.85941601834735,1,00:00-04:00,Medium,Weekday,Low
TXN00068,Karur Vysya Bank Limited,2022-23,8.43441225184774,1,04:00-08:00,Small,Weekend,High
TXN00458,IDFC First Bank Limited,2021-22,78.38110588069048,1,20:00-00:00,Large,Weekday,Medium
TXN00251,CSB Bank Limited,2022-23,11.41,1,20:00-00:00,Medium,Weekday,High
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekend,Low
TXN00424,Axis Bank Limited,2021-22,6.66,0,16:00-20:00,Small,Weekday,Medium
TXN00187,Tamilnad Mercantile Bank Limited,2023-24,23.49,1,00:00-04:00,Medium,Weekday,Medium
TXN00234,Nainital Bank Limited,2022-23,21.47,0,12:00-16:00,Medium,Weekend,Medium
TXN00274,HDFC Bank Limited,2023-24,1.5834981100866936,1,20:00-00:00,Small,Weekday,Medium
TXN00115,DCB Bank Limited,2023-24,13.70126281471099,1,20:00-00:00,Medium,Weekday,High
TXN00220,South Indian Bank Limited,2021-22,6.784483544147324,1,04:00-08:00,Small,Weekend,High
TXN00253,ICICI Bank Limited,2023-24,17.42215504564609,1,20:00-00:00,Medium,Weekday,Medium
TXN00114,City Union Bank Limited,2023-24,24.82,0,08:00-12:00,Medium,Weekday,Medium
TXN00489,RBL Bank Limited,2021-22,7.53,0,12:00-16:00,Small,Weekday,Medium
TXN00071,ICICI Bank Limited,2023-24,20.78146307207844,1,20:00-00:00,Medium,Weekday,High
TXN00228,Nainital Bank Limited,2021-22,54.87,1,00:00-04:00,Large,Weekday,High
TXN00113,Axis Bank Limited,2023-24,15.08,0,16:00-20:00,Medium,Weekend,Low
TXN00123,IDBI Bank Limited,2023-24,42.986167028293934,1,00:00-04:00,Medium,Weekend,High
TXN00472,DCB Bank Limited,2023-24,9.73,1,04:00-08:00,Small,Weekday,Medium
TXN00110,Jammu and Kashmir Bank Limited,2021-22,14.26,1,20:00-00:00,Medium,Weekday,High
TXN00403,DCB Bank Limited,2021-22,19.89,0,12:00-16:00,Medium,Weekday,Low
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,08:00-12:00,Medium,Weekday,Low
TXN00185,Axis Bank Limited,2023-24,19.54,1,20:00-00:00,Medium,Weekday,Medium
TXN00483,Jammu and Kashmir Bank Limited,2023-24,5.55,1,00:00-04:00,Small,Weekend,High
TXN00113,Axis Bank Limited,2023-24,15.08,0,08:00-12:00,Medium,Weekday,Low
TXN00282,Federal Bank Limited,2022-23,4.851111695167072,1,20:00-00:00,Small,Weekday,High
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekday,Low
TXN00118,City Union Bank Limited,2021-22,38.83856962924786,1,00:00-04:00,Medium,Weekday,Medium
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,08:00-12:00,Small,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,12:00-16:00,Medium,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekday,Low
TXN00428,Nainital Bank Limited,2022-23,15.89423793034102,1,00:00-04:00,Medium,Weekday,High
TXN00093,ICICI Bank Limited,2022-23,12.020027994698893,1,20:00-00:00,Medium,Weekday,Medium
TXN00209,CSB Bank Limited,2023-24,14.87,1,00:00-04:00,Medium,Weekday,High
TXN00447,IndusInd Bank Limited,2021-22,5.51,1,20:00-00:00,Small,Weekday,High
TXN00039,South Indian Bank Limited,2022-23,7.509800727485017,1,00:00-04:00,Small,Weekday,High
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,08:00-12:00,Medium,Weekday,Low
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,08:00-12:00,Medium,Weekday,Low
TXN00130,RBL Bank Limited,2021-22,6.59,0,08:00-12:00,Small,Weekend,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,08:00-12:00,Medium,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00173,Jammu and Kashmir Bank Limited,2022-23,7.780377486010451,1,20:00-00:00,Small,Weekday,Medium
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,08:00-12:00,Small,Weekday,Medium
TXN00255,City Union Bank Limited,2021-22,18.297561404146187,1,20:00-00:00,Medium,Weekday,High
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,12:00-16:00,Small,Weekday,High
TXN00342,Karur Vysya Bank Limited,2023-24,22.795289340520682,1,20:00-00:00,Medium,Weekday,High
TXN00169,The Dhanalakshmi Bank Limited,2022-23,4.04,1,00:00-04:00,Small,Weekday,High
TXN00297,RBL Bank Limited,2022-23,37.32,0,12:00-16:00,Medium,Weekday,Medium
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekend,Low
TXN00178,DCB Bank Limited,2021-22,7.612540778607415,1,20:00-00:00,Small,Weekday,High
TXN00485,Karnataka Bank Limited,2023-24,18.92,1,04:00-08:00,Medium,Weekend,High
TXN00440,DCB Bank Limited,2022-23,13.887137167608415,1,00:00-04:00,Medium,Weekend,High
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekday,High
TXN00206,Nainital Bank Limited,2023-24,62.48287736329596,1,00:00-04:00,Large,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekend,High
TXN00217,Axis Bank Limited,2022-23,28.70271893701129,1,00:00-04:00,Medium,Weekday,Medium
TXN00342,Karur Vysya Bank Limited,2023-24,24.7,1,20:00-00:00,Medium,Weekday,High
TXN00006,Yes Bank Limited,2022-23,50.34417699008779,1,20:00-00:00,Large,Weekday,High
TXN00176,City Union Bank Limited,2021-22,31.52,0,12:00-16:00,Medium,Weekday,Low
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,08:00-12:00,Small,Weekday,Medium
TXN00101,HDFC Bank Limited,2023-24,8.61,1,04:00-08:00,Small,Weekday,High
TXN00047,Kotak Mahindra Bank Limited,2021-22,5.82,1,00:00-04:00,Small,Weekend,Medium
TXN00445,ICICI Bank Limited,2021-22,43.62,0,08:00-12:00,Medium,Weekday,Medium
TXN00111,ICICI Bank Limited,2022-23,27.81,0,12:00-16:00,Medium,Weekend,Low
TXN00156,IDBI Bank Limited,2022-23,20.21,1,04:00-08:00,Medium,Weekday,Low
TXN00113,Axis Bank Limited,2023-24,15.08,0,08:00-12:00,Medium,Weekend,Medium
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,16:00-20:00,Small,Weekday,Low
TXN00313,Axis Bank Limited,2021-22,7.23,0,12:00-16:00,Small,Weekday,Low
TXN00403,DCB Bank Limited,2021-22,19.89,0,08:00-12:00,Medium,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00113,Axis Bank Limited,2023-24,15.08,0,16:00-20:00,Medium,Weekend,Medium
TXN00193,IndusInd Bank Limited,2021-22,10.66,1,20:00-00:00,Medium,Weekend,Low
TXN00487,IDBI Bank Limited,2021-22,12.19162521250873,1,04:00-08:00,Medium,Weekday,High
TXN00337,CSB Bank Limited,2022-23,46.86,1,04:00-08:00,Medium,Weekday,Low
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,08:00-12:00,Small,Weekday,Low
TXN00205,Federal Bank Limited,2023-24,20.42,0,12:00-16:00,Medium,Weekday,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,08:00-12:00,Medium,Weekend,Medium
TXN00445,ICICI Bank Limited,2021-22,43.62,0,08:00-12:00,Medium,Weekday,Low
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Medium
TXN00419,CSB Bank Limited,2023-24,19.467331610841747,1,00:00-04:00,Medium,Weekend,Low
TXN00211,City Union Bank Limited,2021-22,10.217052229866177,1,20:00-00:00,Medium,Weekday,Medium
TXN00400,Tamilnad Mercantile Bank Limited,2021-22,10.9,1,04:00-08:00,Medium,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,12:00-16:00,Medium,Weekend,Medium
TXN00070,Kotak Mahindra Bank Limited,2022-23,27.414382178248836,1,04:00-08:00,Medium,Weekday,Medium
TXN00061,IDFC First Bank Limited,2021-22,28.62813581731015,1,00:00-04:00,Medium,Weekday,High
TXN00285,Tamilnad Mercantile Bank Limited,2021-22,9.459299139222258,1,04:00-08:00,Small,Weekend,High
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,12:00-16:00,Medium,Weekend,High
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,16:00-20:00,Small,Weekday,Low
TXN00203,Axis Bank Limited,2023-24,4.1,0,16:00-20:00,Small,Weekday,Low
TXN00403,DCB Bank Limited,2021-22,19.89,0,16:00-20:00,Medium,Weekday,Low
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekend,High
TXN00161,IDBI Bank Limited,2022-23,7.46,1,20:00-00:00,Small,Weekend,Medium
TXN00441,Jammu and Kashmir Bank Limited,2021-22,9.728465045276007,1,00:00-04:00,Small,Weekday,High
TXN00431,RBL Bank Limited,2021-22,10.02,1,20:00-00:00,Medium,Weekend,Medium
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,08:00-12:00,Medium,Weekday,Low
TXN00385,Axis Bank Limited,2021-22,9.9,1,00:00-04:00,Small,Weekday,High
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,16:00-20:00,Small,Weekday,High
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Medium
TXN00314,City Union Bank Limited,2023-24,8.27,0,12:00-16:00,Small,Weekday,Low
TXN00329,IndusInd Bank Limited,2022-23,17.051081075313004,1,00:00-04:00,Medium,Weekday,Low
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekday,Medium
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,12:00-16:00,Medium,Weekday,Low
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,12:00-16:00,Medium,Weekend,Low
TXN00276,RBL Bank Limited,2022-23,22.38,0,16:00-20:00,Medium,Weekday,Low
TXN00134,HDFC Bank Limited,2023-24,5.48,0,08:00-12:00,Small,Weekday,Low
TXN00066,IDFC First Bank Limited,2023-24,47.64870615133531,1,04:00-08:00,Medium,Weekend,Medium
TXN00330,Nainital Bank Limited,2022-23,20.45,0,16:00-20:00,Medium,Weekend,High
TXN00184,DCB Bank Limited,2022-23,9.14,0,12:00-16:00,Small,Weekend,Low
TXN00380,DCB Bank Limited,2023-24,64.16,1,04:00-08:00,Large,Weekday,Low
TXN00313,Axis Bank Limited,2021-22,7.23,0,16:00-20:00,Small,Weekday,Medium
TXN00370,City Union Bank Limited,2023-24,4.36,1,20:00-00:00,Small,Weekend,Medium
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekday,Low
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,08:00-12:00,Small,Weekend,Medium
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,16:00-20:00,Medium,Weekday,Low
TXN00196,DCB Bank Limited,2022-23,6.34,1,20:00-00:00,Small,Weekday,Medium
TXN00015,Yes Bank Limited,2021-22,9.11,1,20:00-00:00,Small,Weekday,High
TXN00234,Nainital Bank Limited,2022-23,21.47,0,12:00-16:00,Medium,Weekend,Low
TXN00200,IndusInd Bank Limited,2023-24,33.88,1,00:00-04:00,Medium,Weekend,High
TXN00260,South Indian Bank Limited,2021-22,19.811924809527817,1,00:00-04:00,Medium,Weekday,Medium
TXN00355,Kotak Mahindra Bank Limited,2021-22,18.82,0,08:00-12:00,Medium,Weekday,High
TXN00304,IDBI Bank Limited,2022-23,20.25,1,20:00-00:00,Medium,Weekday,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,12:00-16:00,Small,Weekday,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,12:00-16:00,Medium,Weekday,Medium
TXN00393,Axis Bank Limited,2022-23,13.19383190739872,1,04:00-08:00,Medium,Weekday,High
TXN00133,DCB Bank Limited,2021-22,41.402020793509934,1,04:00-08:00,Medium,Weekday,High
TXN00300,Karur Vysya Bank Limited,2023-24,7.26,1,20:00-00:00,Small,Weekend,Medium
TXN00223,IndusInd Bank Limited,2022-23,7.95251753248982,1,20:00-00:00,Small,Weekend,Medium
TXN00441,Jammu and Kashmir Bank Limited,2021-22,10.663260325068688,1,04:00-08:00,Medium,Weekend,High
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,08:00-12:00,Small,Weekend,Medium
TXN00163,Axis Bank Limited,2022-23,15.31,1,20:00-00:00,Medium,Weekend,Medium
TXN00168,IDBI Bank Limited,2023-24,6.4886447007324906,1,20:00-00:00,Small,Weekend,High
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,16:00-20:00,Small,Weekday,Low
TXN00153,Axis Bank Limited,2021-22,6.098739920049041,1,00:00-04:00,Small,Weekend,High
TXN00371,ICICI Bank Limited,2023-24,27.03,1,00:00-04:00,Medium,Weekday,Low
TXN00048,HDFC Bank Limited,2022-23,4.13,0,16:00-20:00,Small,Weekday,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,16:00-20:00,Medium,Weekend,High
TXN00130,RBL Bank Limited,2021-22,6.59,0,08:00-12:00,Small,Weekday,Low
TXN00434,South Indian Bank Limited,2023-24,4.677534341208389,1,04:00-08:00,Small,Weekday,Medium
TXN00165,IDFC First Bank Limited,2023-24,20.63,1,20:00-00:00,Medium,Weekday,Medium
TXN00113,Axis Bank Limited,2023-24,15.08,0,08:00-12:00,Medium,Weekday,Low
TXN00389,Nainital Bank Limited,2023-24,21.032648451752383,1,04:00-08:00,Medium,Weekend,Medium
TXN00260,South Indian Bank Limited,2021-22,21.48,1,04:00-08:00,Medium,Weekend,Medium
TXN00479,South Indian Bank Limited,2021-22,24.32741665104091,1,04:00-08:00,Medium,Weekday,High
TXN00077,South Indian Bank Limited,2021-22,14.695784007922942,1,04:00-08:00,Medium,Weekday,High
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekday,Low
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,16:00-20:00,Small,Weekend,Low
TXN00470,CSB Bank Limited,2021-22,11.59,1,04:00-08:00,Medium,Weekday,High
TXN00377,Tamilnad Mercantile Bank Limited,2022-23,9.22,1,00:00-04:00,Small,Weekday,High
TXN00111,ICICI Bank Limited,2022-23,27.81,0,12:00-16:00,Medium,Weekday,Low
TXN00347,Kotak Mahindra Bank Limited,2023-24,7.39,1,00:00-04:00,Small,Weekend,High
TXN00461,IDBI Bank Limited,2022-23,27.61,0,12:00-16:00,Medium,Weekday,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,08:00-12:00,Medium,Weekday,Low
TXN00029,Tamilnad Mercantile Bank Limited,2023-24,16.89,1,20:00-00:00,Medium,Weekday,High
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekend,Low
TXN00291,Axis Bank Limited,2022-23,5.445848348584553,1,20:00-00:00,Small,Weekday,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,12:00-16:00,Medium,Weekday,Low
TXN00226,City Union Bank Limited,2022-23,11.56,1,20:00-00:00,Medium,Weekend,High
TXN00219,HDFC Bank Limited,2021-22,12.806612789218462,1,04:00-08:00,Medium,Weekday,High
TXN00340,Axis Bank Limited,2023-24,11.70362381267594,1,20:00-00:00,Medium,Weekday,High
TXN00105,Bandhan Bank Limited,2021-22,33.77560546620464,1,00:00-04:00,Medium,Weekday,High
TXN00294,Tamilnad Mercantile Bank Limited,2021-22,19.848793753620512,1,00:00-04:00,Medium,Weekday,Medium
TXN00093,ICICI Bank Limited,2022-23,12.785592971899261,1,00:00-04:00,Medium,Weekday,High
TXN00465,South Indian Bank Limited,2021-22,19.454389688899507,1,20:00-00:00,Medium,Weekday,High
TXN00087,Axis Bank Limited,2022-23,17.18,0,08:00-12:00,Medium,Weekday,Medium
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekend,Medium
TXN00176,City Union Bank Limited,2021-22,31.52,0,08:00-12:00,Medium,Weekend,High
TXN00478,CSB Bank Limited,2021-22,36.77179771123118,1,20:00-00:00,Medium,Weekday,High
TXN00005,ICICI Bank Limited,2023-24,2.3,1,00:00-04:00,Small,Weekend,High
TXN00314,City Union Bank Limited,2023-24,8.27,0,12:00-16:00,Small,Weekday,Low
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,16:00-20:00,Large,Weekend,Medium
TXN00055,CSB Bank Limited,2023-24,5.552675032915783,1,20:00-00:00,Small,Weekday,High
TXN00373,Nainital Bank Limited,2021-22,3.51,1,00:00-04:00,Small,Weekend,High
TXN00007,HDFC Bank Limited,2021-22,14.42,1,20:00-00:00,Medium,Weekday,High
TXN00258,South Indian Bank Limited,2021-22,35.28,1,00:00-04:00,Medium,Weekday,High
TXN00303,City Union Bank Limited,2022-23,24.93,0,08:00-12:00,Medium,Weekday,Low
TXN00011,Yes Bank Limited,2023-24,11.222542169164573,1,20:00-00:00,Medium,Weekday,High
TXN00265,CSB Bank Limited,2022-23,11.8,1,20:00-00:00,Medium,Weekday,Medium
TXN00045,Bandhan Bank Limited,2021-22,7.47,1,00:00-04:00,Small,Weekday,High
TXN00017,Jammu and Kashmir Bank Limited,2022-23,16.506659060437624,1,04:00-08:00,Medium,Weekday,Medium
TXN00281,Karur Vysya Bank Limited,2022-23,12.15,1,20:00-00:00,Medium,Weekday,Low
TXN00373,Nainital Bank Limited,2021-22,3.65854088578326,1,20:00-00:00,Small,Weekday,Low
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekday,Low
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,12:00-16:00,Small,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,16:00-20:00,Small,Weekend,High
TXN00218,ICICI Bank Limited,2023-24,5.414666419098545,1,04:00-08:00,Small,Weekday,High
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,08:00-12:00,Small,Weekday,High
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,12:00-16:00,Small,Weekend,Medium
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekday,Low
TXN00369,Kotak Mahindra Bank Limited,2023-24,12.656453029856293,1,20:00-00:00,Medium,Weekend,High
TXN00120,DCB Bank Limited,2023-24,9.11,0,16:00-20:00,Small,Weekend,Medium
TXN00366,Federal Bank Limited,2021-22,16.07,1,04:00-08:00,Medium,Weekday,Medium
TXN00375,South Indian Bank Limited,2021-22,44.032021503766025,1,20:00-00:00,Medium,Weekend,Medium
TXN00114,City Union Bank Limited,2023-24,24.82,0,12:00-16:00,Medium,Weekday,Low
TXN00488,RBL Bank Limited,2023-24,4.19,1,20:00-00:00,Small,Weekday,Medium
TXN00047,Kotak Mahindra Bank Limited,2021-22,5.401024794292865,1,20:00-00:00,Small,Weekday,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,16:00-20:00,Small,Weekday,Low
TXN00070,Kotak Mahindra Bank Limited,2022-23,23.90326608642751,1,20:00-00:00,Medium,Weekday,Medium
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,12:00-16:00,Medium,Weekend,Low
TXN00313,Axis Bank Limited,2021-22,7.23,0,12:00-16:00,Small,Weekend,Low
TXN00263,Nainital Bank Limited,2021-22,7.09,1,00:00-04:00,Small,Weekend,High
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,12:00-16:00,Medium,Weekend,Low
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,12:00-16:00,Medium,Weekday,Low
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekend,Medium
TXN00076,Karnataka Bank Limited,2023-24,20.02,1,00:00-04:00,Medium,Weekday,High
TXN00028,Kotak Mahindra Bank Limited,2023-24,5.57,1,20:00-00:00,Small,Weekend,Medium
TXN00171,RBL Bank Limited,2022-23,11.86,1,00:00-04:00,Medium,Weekday,High
TXN00252,Federal Bank Limited,2023-24,29.976715216438002,1,20:00-00:00,Medium,Weekday,High
TXN00030,Jammu and Kashmir Bank Limited,2021-22,3.245194489849291,1,04:00-08:00,Small,Weekday,High
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,08:00-12:00,Medium,Weekday,Medium
TXN00098,IDFC First Bank Limited,2023-24,8.06,1,04:00-08:00,Small,Weekday,High
TXN00313,Axis Bank Limited,2021-22,7.23,0,08:00-12:00,Small,Weekday,Low
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,08:00-12:00,Medium,Weekend,Medium
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekday,Medium
TXN00087,Axis Bank Limited,2022-23,17.18,0,12:00-16:00,Medium,Weekday,Low
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,12:00-16:00,Small,Weekend,Medium
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekend,Medium
TXN00416,DCB Bank Limited,2023-24,28.23,1,04:00-08:00,Medium,Weekday,High
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,12:00-16:00,Small,Weekday,Low
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,08:00-12:00,Medium,Weekday,Medium
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,16:00-20:00,Medium,Weekday,Low
TXN00360,Yes Bank Limited,2023-24,3.03,0,16:00-20:00,Small,Weekday,Medium
TXN00234,Nainital Bank Limited,2022-23,21.47,0,12:00-16:00,Medium,Weekday,High
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,08:00-12:00,Medium,Weekday,Low
TXN00441,Jammu and Kashmir Bank Limited,2021-22,11.022598464698937,1,20:00-00:00,Medium,Weekday,Medium
TXN00418,DCB Bank Limited,2022-23,31.49,1,04:00-08:00,Medium,Weekday,High
TXN00090,IndusInd Bank Limited,2023-24,4.39,1,04:00-08:00,Small,Weekday,Medium
TXN00031,The Dhanalakshmi Bank Limited,2021-22,27.75,1,20:00-00:00,Medium,Weekday,High
TXN00040,CSB Bank Limited,2021-22,12.44,0,08:00-12:00,Medium,Weekday,Low
TXN00291,Axis Bank Limited,2022-23,5.749502856077227,1,00:00-04:00,Small,Weekend,High
TXN00293,Nainital Bank Limited,2022-23,51.32,0,12:00-16:00,Large,Weekday,Medium
TXN00063,South Indian Bank Limited,2021-22,11.85,1,00:00-04:00,Medium,Weekday,Medium
TXN00328,IDBI Bank Limited,2023-24,3.23729897623469,1,04:00-08:00,Small,Weekday,Medium
TXN00350,Tamilnad Mercantile Bank Limited,2023-24,15.01,1,00:00-04:00,Medium,Weekday,Medium
TXN00173,Jammu and Kashmir Bank Limited,2022-23,8.769391477720777,1,00:00-04:00,Small,Weekday,Low
TXN00329,IndusInd Bank Limited,2022-23,16.939426714088576,1,00:00-04:00,Medium,Weekday,High
TXN00010,IndusInd Bank Limited,2023-24,16.77,1,00:00-04:00,Medium,Weekday,Medium
TXN00274,HDFC Bank Limited,2023-24,1.7598577658964096,1,20:00-00:00,Small,Weekday,Medium
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Low
TXN00388,Bandhan Bank Limited,2022-23,11.83,1,00:00-04:00,Medium,Weekend,High
TXN00054,RBL Bank Limited,2022-23,14.12,1,20:00-00:00,Medium,Weekday,High
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekday,Medium
TXN00126,IDFC First Bank Limited,2023-24,9.72,1,20:00-00:00,Small,Weekend,High
TXN00401,DCB Bank Limited,2023-24,29.56,1,04:00-08:00,Medium,Weekday,High
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,12:00-16:00,Small,Weekend,Low
TXN00275,City Union Bank Limited,2023-24,3.43,1,04:00-08:00,Small,Weekend,High
TXN00248,IndusInd Bank Limited,2022-23,16.15,1,04:00-08:00,Medium,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekend,Medium
TXN00448,Jammu and Kashmir Bank Limited,2022-23,2.252871391216684,1,20:00-00:00,Small,Weekday,High
TXN00403,DCB Bank Limited,2021-22,19.89,0,08:00-12:00,Medium,Weekday,Medium
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,16:00-20:00,Small,Weekend,Low
TXN00297,RBL Bank Limited,2022-23,37.32,0,16:00-20:00,Medium,Weekday,Medium
TXN00316,IDFC First Bank Limited,2023-24,17.231870647594423,1,04:00-08:00,Medium,Weekend,Low
TXN00269,Karur Vysya Bank Limited,2023-24,23.87,1,04:00-08:00,Medium,Weekday,Medium
TXN00231,RBL Bank Limited,2021-22,17.059393925860373,1,04:00-08:00,Medium,Weekday,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekday,High
TXN00060,Federal Bank Limited,2023-24,11.063998225460983,1,20:00-00:00,Medium,Weekend,High
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,16:00-20:00,Small,Weekday,Medium
TXN00443,Axis Bank Limited,2021-22,5.4120148072387435,1,20:00-00:00,Small,Weekend,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,12:00-16:00,Small,Weekday,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekend,Medium
TXN00403,DCB Bank Limited,2021-22,19.89,0,08:00-12:00,Medium,Weekend,Medium
TXN00069,Nainital Bank Limited,2023-24,20.2,1,00:00-04:00,Medium,Weekday,High
TXN00330,Nainital Bank Limited,2022-23,20.45,0,08:00-12:00,Medium,Weekend,High
TXN00106,Axis Bank Limited,2021-22,5.96,1,04:00-08:00,Small,Weekend,High
TXN00442,City Union Bank Limited,2023-24,13.139361498341183,1,20:00-00:00,Medium,Weekday,Medium
TXN00326,ICICI Bank Limited,2023-24,5.38,1,00:00-04:00,Small,Weekday,Medium
TXN00203,Axis Bank Limited,2023-24,4.1,0,16:00-20:00,Small,Weekend,Low
TXN00413,HDFC Bank Limited,2022-23,83.32,1,20:00-00:00,Large,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00114,City Union Bank Limited,2023-24,24.82,0,08:00-12:00,Medium,Weekend,Medium
TXN00189,Yes Bank Limited,2021-22,27.35954506846796,1,00:00-04:00,Medium,Weekend,Medium
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,16:00-20:00,Small,Weekday,High
